0.04084,0
0.03277,0
0.12722,1
0.08904,1
0.08356,1
0.15059,1
0.19871,1
0.19604,1
0.20103,1
0.04207,0
0.08316,0
0.06220,0
0.07529,0
0.09747,0
0.13067,0
0.13927,0
0.14655,0
0.16169,1
0.18140,1
0.19297,1
0.20360,1
0.21839,1
0.23177,1
0.25116,1
0.04802,0
0.02153,0
0.03088,0
0.03979,0
0.05363,0
0.05693,0
0.06133,0
0.09517,0
0.09747,0
0.10456,0
0.18804,0
0.14021,0
0.17145,0
0.19477,1
0.16581,1
0.18371,1
0.19409,1
0.18037,1
0.17373,1
0.17159,1
0.17467,1
0.12558,0
0.11236,0
0.16440,0
0.14446,0
0.13404,0
0.15081,0
0.15016,0
0.13240,0
0.12806,0
0.13022,0
0.13740,0
0.14084,0
0.05093,0
0.03262,0
0.03891,0
0.05528,0
0.05403,0
0.05066,0
0.05829,0
0.06568,0
0.06919,0
0.06839,0
0.07706,0
0.03525,0
0.01461,0
0.02636,0
0.04217,0
0.04862,0
0.05567,0
0.06325,0
0.09269,0
0.09663,0
0.10106,0
0.16317,0
0.17546,0
0.14831,0
0.15339,0
0.17934,0
0.17822,0
0.16315,0
0.14168,0
0.14360,0
0.13798,0
0.13579,0
0.13406,0
0.26845,1
0.26181,1
0.28068,1
0.21614,1
0.18762,1
0.17266,1
0.16009,1
0.14099,1
0.13434,1
0.13327,1
0.13976,1
0.14022,1
0.04084,0
0.02755,0
0.03488,0
0.04668,0
0.04064,0
0.05893,0
0.05315,0
0.06767,0
0.07910,0
0.09089,0
0.10902,0
0.03970,0
0.04214,0
0.04497,0
0.05041,0
0.06413,0
0.10817,0
0.11676,0
0.12043,0
0.13227,0
0.12692,0
0.12310,0
0.12245,0
0.05093,0
0.05806,0
0.06376,0
0.07609,0
0.06283,0
0.05944,0
0.05739,0
0.06499,0
0.06715,0
0.06671,0
0.07017,0
0.12042,0
0.12087,0
0.13969,0
0.13851,0
0.12282,0
0.12526,0
0.13289,1
0.13739,1
0.13411,1
0.13684,1
0.14701,1
0.14438,1
0.17087,1
0.18037,1
0.04084,0
0.02755,0
0.03488,0
0.04910,0
0.05443,0
0.04991,0
0.06067,0
0.07747,0
0.09680,0
0.11094,0
0.12022,0
0.04802,0
0.02153,0
0.15099,0
0.14178,0
0.12780,0
0.12243,0
0.12505,0
