0.02834,0
0.04487,0
0.03001,0
0.03101,0
0.04467,0
0.03458,0
0.03499,0
0.03681,0
0.05129,0
0.04587,0
0.07504,0
0.06833,0
0.06303,0
0.05997,0
0.12104,0
0.07198,0
0.06380,0
0.02486,0
0.03120,0
0.06363,0
0.05220,0
0.05887,0
0.05333,0
0.04949,0
0.04922,0
0.10489,0
0.09361,0
0.16913,0
0.21723,0
0.13302,0
0.08462,0
0.06832,0
0.06874,0
0.06846,0
0.06014,0
0.07410,0
0.02674,0
0.04264,0
0.02769,0
0.02433,0
0.09156,1
0.10101,1
0.10002,1
0.14909,0
0.10134,0
0.07476,0
0.06416,0
0.06468,0
0.08805,0
0.11031,0
0.13329,0
0.05833,0
0.06385,0
0.08859,0
0.07941,0
0.07121,0
0.07053,0
0.07701,0
0.03770,0
0.01706,0
0.03538,0
0.02456,0
0.04221,0
0.04999,0
0.03722,0
0.03096,0
0.04185,0
0.03955,0
0.03992,0
0.04157,0
0.04233,0
0.03039,0
0.03100,0
0.03533,0
0.03468,0
0.03487,0
0.04736,0
0.02241,0
0.02632,0
0.01910,0
0.02731,0
0.03900,0
0.02486,0
0.03934,0
0.05298,0
0.08359,0
0.06993,0
0.06565,0
0.07878,0
0.08389,0
0.02674,0
0.03525,0
0.02013,0
0.02755,0
0.04728,0
0.06032,0
0.05754,0
0.05658,0
0.12113,0
0.08427,0
0.04503,0
0.05522,0
0.07138,0
0.06586,0
0.06394,0
0.06448,0
0.07230,0
0.09920,0
0.08229,0
0.08156,0
0.12598,0
0.11853,0
0.10838,0
0.10360,0
0.02521,0
0.03833,0
0.04502,0
0.07458,0
0.08609,0
0.10046,0
0.10826,0
0.03598,0
0.05384,0
0.06573,0
0.06132,0
0.07340,0
0.08319,0
0.08948,0
0.10353,0
0.02486,0
0.03728,0
0.02539,0
0.02180,0
0.02749,0
0.03701,0
0.03755,0
0.03912,0
0.02834,0
0.10777,0
0.09649,0
0.07968,0
0.08117,0
0.09174,0
0.07841,0
0.07590,0
0.07885,0
0.07720,0
0.06577,0
0.04966,0
0.05155,0
0.07297,0
0.02486,0
0.03181,0
0.01638,0
0.01592,0
0.02393,0
0.03720,0
0.04939,0
0.04937,0
0.04073,0
0.01996,0
0.02495,0
0.02996,0
0.03697,0
0.04683,0
0.03598,0
0.02624,0
0.03659,0
0.05504,0
0.05434,0
0.05787,0
0.02834,0
0.04155,0
0.05264,0
0.04362,0
0.04625,0
0.05148,0
0.04732,0
0.04656,0
0.03915,0
0.02071,0
0.03344,0
0.05456,0
0.04920,0
0.05678,0
0.08603,1
0.08887,1
0.05134,1
0.03762,1
0.06121,1
0.05687,1
0.05516,1
0.05782,1
0.07107,0
0.10074,0
0.07353,0
0.06686,0
0.06156,0
0.06713,0
0.02096,0
0.03443,0
0.02369,0
0.02101,0
0.02984,0
0.03489,0
0.03421,0
0.06209,1
0.07602,1
0.08263,1
0.02834,0
0.02903,0
0.02082,0
0.02626,0
0.04474,0
0.04940,0
0.05030,0
0.05140,0
0.03915,0
0.02040,0
0.02603,0
0.01772,0
0.03698,0
0.04761,0
0.03431,0
0.01690,0
0.04097,0
0.02461,0
0.02709,0
0.02954,0
0.02674,0
0.04194,0
0.02826,0
0.02495,0
0.03097,0
0.04829,0
0.05315,0
0.05498,0
0.03634,0
0.01522,0
0.02108,0
0.01938,0
0.03799,0
0.04614,0
0.02834,0
0.04487,0
0.02947,0
0.02526,0
0.03801,0
0.03381,0
0.03372,0
0.03591,0
0.19651,0
0.12087,0
0.10863,1
0.10595,1
0.10791,1
0.10264,1
0.11419,1
0.12168,1
0.03536,0
0.01589,0
0.02268,0
0.03645,0
0.03518,0
0.03614,0
0.02532,1
0.05780,1
0.07502,1
0.12104,0
0.07198,0
0.06506,0
0.02521,0
0.02156,0
0.01589,0
0.01347,0
0.01630,0
0.02685,0
0.08917,0
0.07303,0
0.05690,0
0.05810,0
0.05965,0
0.06710,0
0.09816,0
0.07564,0
0.03865,0
0.04713,0
0.09205,0
0.09008,0
0.08380,0
0.08390,0
0.10902,0
0.08199,0
0.06703,0
0.05071,0
0.05312,0
0.08917,0
0.04233,0
0.03242,0
0.03797,0
0.03581,0
0.03367,0
0.03615,0
0.04736,0
0.06472,0
0.06420,0
0.05915,0
0.07652,0
0.08826,0
0.22133,0
0.13809,0
0.10020,0
0.08269,0
0.07951,0
0.09288,0
0.08343,0
0.09011,0
0.08318,0
0.07720,0
0.05518,0
0.05257,0
0.07085,0
0.07071,0
0.03196,0
0.00911,0
0.01548,0
0.03196,0
0.00911,0
0.01548,0
0.19301,0
0.11210,0
0.08805,0
0.07944,0
0.06838,0
0.07053,0
0.03123,0
0.03311,0
0.02860,0
0.02112,0
0.02415,0
0.02684,0
0.20500,0
0.11915,0
0.09188,0
0.07769,0
0.06723,0
0.07371,0
0.03722,0
0.04202,0
0.04768,0
0.04201,0
0.05608,0
0.06156,0
0.07960,1
0.09162,1
0.12539,1
0.06490,1
0.06521,1
0.09492,1
0.10248,1
0.11845,1
0.11339,1
0.10920,1
0.12213,1
0.08917,0
0.07303,0
0.06050,0
0.05479,0
0.09180,0
0.10844,0
0.03196,0
0.00911,0
0.01782,0
0.06495,0
0.06174,0
0.06206,0
0.05318,0
0.05118,0
0.06103,0
0.03196,0
0.00911,0
0.01548,0
0.02096,0
0.03443,0
0.02399,0
0.02569,0
0.04079,0
0.06692,0
0.07903,0
0.07583,0
0.11090,0
0.08772,0
0.04575,0
0.04007,0
0.06220,0
0.06319,0
0.06647,0
0.06447,0
